"ID","wt_1","wt_2","wt_3","pq_1","pq_2","pq_3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foldChange","log10padj"
"WBGene00018097",2.95698569768182,30.3108255063513,12.1660533306331,2.19323861526927,0.872013895704454,2.08887800466697,8.43133250838448,-3.16959499757811,1.02976124219337,9.74584007694454,0.00179728976565532,0.00356468743837439,0.111136529712369,2.44797854428064
"WBGene00018098",55.1970663567273,82.1325594365649,81.1070222042204,17.5459089221541,16.5682640183846,6.2666340140009,43.1362424920087,-2.42913317036838,0.413502696730866,34.6462638962363,3.95396699393354e-09,2.42033895951848e-08,0.185676975069141,7.61612380842453
"WBGene00023039",105.465823217318,134.932061931499,133.826586636964,41.6715336901161,36.6245836195871,42.8219990956728,82.5570980318596,-1.63088090823768,0.27227109642474,35.7456404575603,2.24834526877189e-09,1.44726551307312e-08,0.322890990519494,7.83945178658345
"WBGene00018262",414.963659574682,433.151474171408,422.770353239499,194.10161745133,177.890834723709,174.421313389692,302.883208758387,-1.21878017564208,0.158556761153098,58.5026174451717,2.03020669710454e-14,2.80551910872841e-13,0.42964583789502,12.5519867689184
"WBGene00018261",78.8529519381818,70.3993366599127,78.0655088715621,43.8647723053853,28.776458558247,25.0665360560036,54.1709273982154,-1.22456282268091,0.328039858482364,13.8700464741876,0.00019589585142012,0.000450146633173353,0.427927167206235,3.34664599376939
"WBGene00018760",467.203740233727,621.860807162563,568.762993207096,284.02440067737,239.803821318725,297.665115665043,413.220146377421,-1.01501697359409,0.164602405398162,37.5648573123913,8.84233197160181e-10,6.17314407679174e-09,0.494822506488153,8.20949358679031
"WBGene00003579",258.243417597546,284.530652333814,323.414251039329,142.560509992502,122.081945398624,130.554875291686,210.23094194225,-1.13414761775654,0.186911990858146,36.4995117270362,1.52704499766872e-09,1.01628348149932e-08,0.455604020151215,7.99298513331337
"WBGene00020954",398.207407287818,430.218168477245,328.483439927093,101.985595610021,108.129723067352,104.443900233348,245.244705767146,-1.87805182731314,0.185921717649326,100.146776771917,1.41511586418323e-23,6.62265997019935e-22,0.272050837099858,21.1789675425308
"WBGene00016052",2506.53820973496,3479.87832184208,1697.16443962331,683.193828656376,614.76979647164,385.397991861056,1561.15709803157,-2.19041157819777,0.370308652257303,32.1478932901856,1.4287153106316e-08,7.66951910165327e-08,0.219088918790968,7.11523186656549
"WBGene00000977",1433.15240147645,1517.49681244701,1329.14132637166,717.18902719305,591.22542128762,626.66340140009,1035.81139836265,-1.14644133364213,0.1288413428251,77.7017080334679,1.19837672085374e-18,2.86241347611638e-17,0.451738151393636,16.5432676321326
"WBGene00020182",820.070700157091,862.391874083931,1071.62653087326,318.019599214044,251.140001962883,323.77609072338,607.837466169098,-1.62736437722021,0.159157862630274,101.117497165684,8.66857634013999e-24,4.21617554380404e-22,0.323678988743957,21.3750813152248
"WBGene00019105",406.092702481636,395.018500147288,544.430886545829,189.715140220792,183.99493199364,255.887555571704,329.189952826815,-1.09679700555182,0.18912863686986,33.1509437698865,8.52749751763504e-09,4.79679184264174e-08,0.467553381359937,7.31904912738641
"WBGene00016860",338.082031434955,317.774783534328,377.147653249625,146.946987223041,132.546112147077,195.310093436362,251.301276837565,-1.12400688097892,0.189707571024835,34.6842540875536,3.87755247260104e-09,2.37989772231812e-08,0.458817752804904,7.62344170663564
"WBGene00017175",242.472827209909,260.086438215789,282.860739937219,65.797158458078,95.92152852749,68.93297415401,169.345277750416,-1.75919616266788,0.214623658900324,66.3253753777229,3.82305189353042e-16,6.65376350637257e-15,0.295412716853715,14.1769326392506
"WBGene00017172",28.5841950775909,36.1774368946774,44.6088622123212,8.77295446107707,2.61604168711336,4.17775600933394,20.8228743903523,-2.84739004150583,0.590405985033543,24.1011601028482,9.14052137004169e-07,3.19620446429846e-06,0.138947324344729,5.4953654462303
"WBGene00016474",858.511514226955,1075.54542119311,761.392170942119,411.232240362987,386.302155797073,385.397991861056,646.39691573055,-1.18874694019247,0.153438527274422,58.9060483229755,1.65383066586557e-14,2.31119964320918e-13,0.438683716116333,12.6361625382079
"WBGene00016481",122.222075504182,120.265533460684,84.1485355368787,37.2850564595775,33.1365280367693,32.377609072338,71.5725563450716,-1.67040712972534,0.296924845563666,31.5076244778111,1.98658678901276e-08,1.02902383257131e-07,0.314164673590775,6.98757456670078
"WBGene00016483",36.4694902714091,65.5104938363077,34.4704844367937,19.7391475374234,16.5682640183846,4.17775600933394,29.4892726849421,-1.75063108231062,0.504274477801256,11.9099227245208,0.000558357164069371,0.00120125510949523,0.297171757604037,2.92036475206357
"WBGene00016484",14.7849284884091,22.4886769885832,13.1798911081858,1.09661930763463,4.36006947852227,5.22219501166742,10.1887300638337,-2.2226774975218,0.770740465786883,8.47669102812927,0.00359725832371574,0.00676782304002567,0.214243375664447,2.16955100542783
"WBGene00020609",53.2257425582727,107.554542119311,80.0931844266676,29.6087213061351,32.2645141410648,13.5777070303353,52.7207352636311,-1.66829418815963,0.384244160494067,18.6123072617644,1.60183095275285e-05,4.4569437449651e-05,0.314625129832949,4.35096284749458
"WBGene00003096",1716.03736655468,2170.64621368064,1406.19299746567,585.594710276894,508.384101195697,633.974474416425,1170.13831059834,-1.6160281022532,0.160621762839912,97.1471829218525,6.43607852220387e-23,2.77043925478503e-21,0.326232382180566,20.5574513678289
"WBGene00044527",779.658562288773,871.19179116642,832.360815370812,347.628320520179,396.766322545527,439.708819982397,611.219105312351,-1.06785413057549,0.140961996340486,56.6259923487424,5.27104763294849e-14,6.89346838690803e-13,0.477028004650665,12.1615622117222
"WBGene00019965",622.938320311637,701.060060904964,622.496395417391,309.246644752967,299.100766226628,333.176041744381,481.336371559661,-1.0486526153671,0.142211574750858,53.776300112801,2.24666534111666e-13,2.70119980034631e-12,0.483419436446917,11.5684432910518
"WBGene00019473",178.404803760136,117.332227766521,131.798911081858,46.0580109206546,41.8566669938138,91.9106322053466,101.226875454722,-1.25416664879482,0.303726472850129,16.792644536285,4.16946043131555e-05,0.000107691550591608,0.419235662613909,3.96781836982543
"WBGene00019472",55.1970663567273,68.4437995304707,10.1383777755275,13.1594316916156,4.36006947852227,5.22219501166742,26.0868233074218,-2.57847816937376,0.637549424533562,15.7897818128946,7.07837576648993e-05,0.000175261106528332,0.16741745197295,3.75631445067298
"WBGene00020386",418.906307171591,325.596932052096,174.380097739074,133.787555531425,127.31402877285,179.643508401359,226.604738278066,-1.06156023788835,0.261011714762734,16.2867501413764,5.44433147331046e-05,0.000137617039392095,0.479113630208578,3.86132778953211
"WBGene00015044",347.938650427227,258.130901086347,262.583984386164,140.367271377233,96.7935424231944,134.732631301019,206.757830166864,-1.22921076215838,0.209100789014223,34.0648833645437,5.33046226005994e-09,3.15496735017298e-08,0.426550730050936,7.50100513078216
"WBGene00019568",68.0106710466818,95.821319342659,110.50831775325,28.5121019985005,26.1604168711336,14.6221460326688,57.2724955074823,-1.98236005498044,0.351709755972298,31.5484586682778,1.94524718396977e-08,1.0098850182112e-07,0.253075533617544,6.99572807057285
"WBGene00019565",137.007003992591,54.7550396243766,78.0655088715621,6.5797158458078,2.61604168711336,12.5332680280018,48.5927630082421,-3.6656759987459,0.498547705992979,55.0379756024794,1.18223377104295e-13,1.46716062141024e-12,0.0787991567453283,11.8335223379811
"WBGene00016786",40.4121378683182,10.7554542119311,20.2767555510551,4.38647723053853,5.23208337422673,8.35551201866787,14.9030700424563,-1.9928639112089,0.671625466918765,8.77340187229562,0.00305654843347559,0.00582611570335349,0.251239653314626,2.23462089478061
"WBGene00016785",25.6272093799091,43.0218168477245,10.1383777755275,1.09661930763463,8.72013895704454,9.39995102100136,16.3340188814736,-2.01788924481591,0.69468836666238,8.34935438349407,0.00385824399593262,0.00722506340473644,0.24691917053046,2.14115833733178
"WBGene00016788",593.368463334818,1014.92377018041,304.151333265826,228.096815988004,231.955696257385,197.398971441028,428.315841744578,-1.54044439325332,0.489336583961721,9.49394629345498,0.00206150940986603,0.00404635942324227,0.343779543834912,2.39293554306846
"WBGene00016780",105.465823217318,168.176193132014,195.670691067682,26.3188633832312,23.5443751840203,15.6665850350023,89.1404218365446,-2.83905970429465,0.325434632198676,75.441710910856,3.76354903561809e-18,8.38027329521654e-17,0.139751947775528,16.0767418180441
"WBGene00017035",62.0966996513182,64.5327252715867,87.1900488695369,4.38647723053853,9.592152852749,5.22219501166742,38.8367164812328,-3.44323422369668,0.472725166082908,58.0557823198593,2.5478943001109e-14,3.47909672073667e-13,0.0919354945393199,12.4585334974673
"WBGene00194894",153.763256279455,143.731979013989,165.255557741099,29.6087213061351,34.0085419324737,26.1109750583371,92.079838555248,-2.36035684312918,0.271524273471686,76.3796168899628,2.34054689673315e-18,5.42164956697943e-17,0.194742970294728,16.2658685568488
"WBGene00044529",145.877961085636,174.04280452034,196.684528845234,51.5411074588278,54.9368754293806,30.288731067671,108.895334734515,-1.91182126664167,0.267879765099047,50.251583545775,1.35245526739813e-12,1.47315137684996e-11,0.265756840772842,10.8317526239973
"WBGene00017415",16.7562522868636,27.3775198121883,33.4566466592409,3.2898579229039,5.23208337422673,0,14.3520600092372,-3.14394901688758,0.752622209519503,18.4658348917242,1.72977557156084e-05,4.77907275211222e-05,0.113129805661372,4.32065635813784
"WBGene00003708",7.88529519381818,7.82214851776808,19.2629177735023,1.09661930763463,0,0,6.01116346545387,-5.0230242116426,1.44929189724874,14.4825711754713,0.000141462360196521,0.00033280761899807,0.0307552345427499,3.47780673992055
"WBGene00020370",108.422808915,125.154376284289,163.227882185994,41.6715336901161,34.0085419324737,27.1554140606706,83.2734261780905,-1.94992799349771,0.292429055873564,44.0762523263096,3.15829477577643e-11,2.81224488911642e-10,0.258829149086553,9.55094686382249
"WBGene00020369",4713.43520210482,4940.66455753527,5287.16400993762,2305.093784648,2432.04675511972,2644.51955390838,3720.4873105423,-1.01723667918752,0.110097717643273,83.8271301052994,5.3998665342657e-20,1.56635047450709e-18,0.494061766533812,17.8051110570197
"WBGene00018296",92.6522185273637,81.1547908718439,72.9963199837984,28.5121019985005,25.2884029754292,13.5777070303353,52.3635902312118,-1.87136585082029,0.351151127712245,28.3365854572562,1.01950838654015e-07,4.45522951001896e-07,0.273314546166268,6.35112991848067
"WBGene00219236",36.4694902714091,40.0885111535614,36.4981599918992,17.5459089221541,15.6962501226802,14.6221460326688,26.8200777490621,-1.241713580525,0.432098469044877,8.26938886570724,0.0040319075773255,0.00752837857659048,0.422870088114393,2.12329854983714
"WBGene00019356",36.4694902714091,47.9106596713295,57.788753320507,9.8695737687117,14.8242362269757,11.4888290256683,29.7252570474336,-1.96240610241647,0.447203096094803,19.4114002116727,1.05376153742768e-05,3.02289860852606e-05,0.25660014620995,4.51957641931114
"WBGene00015982",47.3117711629091,72.3548737893548,82.1208599817732,10.9661930763463,22.6723612883158,19.8443410443362,42.5450667238392,-1.90191503951553,0.398226862457758,22.7441663336174,1.8506508764863e-06,6.08778677166998e-06,0.267587932428185,5.21554056739202
"WBGene00015987",242.472827209909,265.953049604115,315.303548818907,81.1498287649629,107.257709171648,96.0883882146805,184.70422529737,-1.52892760428825,0.205177335061063,54.8466809089349,1.30308642449361e-13,1.60877211257076e-12,0.346534860401755,11.7935054706694
"WBGene00022013",14.7849284884091,11.7332227766521,6.08302666531653,2.19323861526927,1.74402779140891,0,6.08974072284265,-3.04226976420064,1.0939263825628,8.27180764557955,0.00402653972708402,0.00751922782349213,0.121390736416366,2.12382675637845
"WBGene00003528",773.744590893409,974.835259026847,557.610777654015,396.976189363737,340.957433220442,387.486869865723,571.935186670696,-1.03627470336536,0.183776221661891,31.2869894162305,2.22566209141452e-08,1.1385743250614e-07,0.487584880953867,6.94363861378802
"WBGene00016506",217.831279729227,245.419909744974,181.476962181943,91.0194025336746,112.489792545875,103.399461231015,158.606134661118,-1.06817775170436,0.211363657378993,25.3893590916875,4.68495230018287e-07,1.74833210664451e-06,0.476921011125588,5.75737606690565
"WBGene00019234",174.462156163227,275.730735251325,147.006477745149,69.0870163809819,54.0648615336762,59.5330231330086,129.980711701228,-1.7130900013571,0.267195825134996,40.2046297902913,2.28705590404147e-10,1.7735699903258e-09,0.305006099417015,8.75115166830706
"WBGene00019232",778.672900389546,1418.74218741019,860.748273142289,361.884371519429,275.556391042608,348.842626779384,674.074458380573,-1.6343290881972,0.201469172885473,63.1487519228739,1.91670911165927e-15,3.02520588123554e-14,0.322120171517284,13.5192450639729
"WBGene00003574",61.1110377520909,51.8217339302136,35.4843222143464,17.5459089221541,11.3361806441579,31.3331700700045,34.7720589221612,-1.31333559688418,0.437921761053088,8.90807523049255,0.00283912354594519,0.00544325949341093,0.402389454878911,2.26414096131582
"WBGene00021979",528.314777985818,877.058402554746,334.566466592409,225.903577372734,280.788474416834,250.665360560036,416.21617658043,-1.19970301639197,0.402656403420665,8.6509426930195,0.00326892182521089,0.00620009100660581,0.435364893746373,2.20760193576358
"WBGene00015449",156.720241977136,286.486189463256,334.566466592409,73.4734936115204,149.114376165462,133.688192298686,189.008160018078,-1.12171376636794,0.280355543344579,15.7627440568514,7.18026081123231e-05,0.00017764717811592,0.459547607876054,3.75044168678663
"WBGene00015369",760.930986203455,661.949318316124,629.593259860261,193.004998143695,205.795279386251,207.843361464363,443.186200562358,-1.75783447841186,0.15175048089052,130.821564998596,2.70894332087742e-30,3.60423789444675e-28,0.295691673063743,27.4431865515343
"WBGene00015366",111.379794612682,120.265533460684,140.923451079833,58.1208233046356,67.145069969243,39.6886820886724,89.587225752625,-1.16966973717425,0.271262102968815,18.5003263038691,1.69875213400855e-05,4.7022370366925e-05,0.444523089494112,4.32769548215858
"WBGene00015371",106.451485116545,113.421153507637,123.688208861436,39.4782950748468,64.5290282821296,42.8219990956728,81.7316949897113,-1.21582879978478,0.278822438635937,18.9533514909884,1.33953764024374e-05,3.78138110999193e-05,0.430525680306143,4.42234954966061
"WBGene00016429",45.3404473644546,61.5994195774237,72.9963199837984,7.67633515344243,16.5682640183846,18.7999020420027,37.1634480232511,-2.05236218832198,0.42369939583097,23.480425437832,1.26191163405751e-06,4.29685181825124e-06,0.241089013195988,5.3668496231896
"WBGene00016081",47.3117711629091,81.1547908718439,60.8302666531653,27.4154826908658,18.3122918097935,19.8443410443362,42.4781573721523,-1.53751904557908,0.379519320986405,16.3251331847921,5.33516385255375e-05,0.000134963549437874,0.344477331622001,3.86978350865684
"WBGene00022589",196.146717946227,214.131315673901,250.41793105553,74.5701129191551,99.4095841103078,62.666340140009,149.557000307522,-1.47393201321421,0.229016415632832,40.9453390617232,1.56546915762162e-10,1.25323162449282e-09,0.359999794164841,8.90196865451054
"WBGene00016061",2819.97869368923,4314.89267611382,3843.45901470249,1616.41685945345,1715.25133285066,2001.14512847096,2718.5239508801,-1.04171141202871,0.152632005057244,45.672180878716,1.3979409162905e-11,1.3238500477271e-10,0.48575090471982,9.87816120457365
"WBGene00000477",58.1540520544091,62.5771881421447,42.5811866572157,24.1256247679619,25.2884029754292,25.0665360560036,39.6321651088607,-1.13260364869625,0.366837955941086,9.5262151361644,0.00202557426304669,0.00398019285497238,0.45609186757177,2.40009588425266
"WBGene00015765",293.727245969727,300.17494936935,349.7740332557,99.7923569947516,126.442014877146,96.0883882146805,210.999831446893,-1.54441945887757,0.194084207481171,62.4995367737247,2.66507316440562e-15,4.13343091269423e-14,0.342833629896066,13.3836893168935
"WBGene00016891",25.6272093799091,29.3330569416303,37.5119977694519,9.8695737687117,6.97611116563564,10.4443900233348,19.9603898414456,-1.77036767434856,0.524376402194506,11.4518192899,0.000714240382580788,0.00151217200409891,0.293134021867514,2.82039880659777
